                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                 1.1166,                 2.0836,                 1.5158,                0.58875,                0.52827,                0.56884,                0.38053,                 1.3088,                 1.8769,                  1.694,              0.0085843,              0.0085843,              0.0085843
                    146,                 1.1133,                 2.0889,                 1.5123,                0.59148,                0.52669,                0.56926,                0.38146,                 1.3071,                 1.8753,                 1.6926,              0.0085744,              0.0085744,              0.0085744
                    147,                 1.1193,                  2.094,                 1.5153,                0.59076,                0.52676,                0.56737,                0.38072,                 1.3062,                 1.8745,                 1.6916,              0.0085645,              0.0085645,              0.0085645
                    148,                 1.1087,                 2.0715,                 1.5111,                0.59155,                0.52593,                0.56771,                0.38157,                 1.3026,                 1.8757,                 1.6892,              0.0085546,              0.0085546,              0.0085546
                    149,                 1.1118,                 2.0864,                 1.5093,                0.59339,                0.52485,                0.56674,                0.38359,                 1.3017,                  1.874,                 1.6874,              0.0085447,              0.0085447,              0.0085447
                    150,                 1.1191,                 2.0886,                 1.5172,                0.59587,                0.52685,                 0.5669,                0.38389,                    1.3,                 1.8751,                 1.6849,              0.0085348,              0.0085348,              0.0085348
                    151,                 1.1118,                 2.0687,                 1.5086,                0.59527,                 0.5268,                 0.5649,                0.38189,                 1.2995,                 1.8725,                 1.6844,              0.0085249,              0.0085249,              0.0085249
                    152,                 1.1031,                 2.0673,                 1.5036,                0.52769,                0.55359,                0.56764,                0.38346,                  1.299,                 1.8717,                 1.6826,               0.008515,               0.008515,               0.008515
                    153,                  1.107,                  2.057,                 1.5018,                0.52859,                0.55391,                0.56725,                0.38572,                 1.2997,                 1.8705,                 1.6825,              0.0085051,              0.0085051,              0.0085051
                    154,                 1.1057,                 2.0712,                 1.5033,                0.52848,                0.55423,                 0.5684,                0.38638,                 1.2985,                 1.8661,                 1.6808,              0.0084952,              0.0084952,              0.0084952
                    155,                 1.1044,                 2.0535,                 1.4993,                0.51235,                0.55438,                0.56745,                0.38341,                 1.2976,                 1.8643,                 1.6804,              0.0084853,              0.0084853,              0.0084853
                    156,                  1.108,                 2.0488,                 1.4989,                0.51068,                0.55341,                0.56839,                0.38418,                 1.2962,                 1.8605,                  1.679,              0.0084754,              0.0084754,              0.0084754
                    157,                 1.1112,                 2.0476,                 1.5091,                 0.5094,                0.55361,                0.56842,                 0.3844,                 1.2942,                 1.8595,                 1.6768,              0.0084655,              0.0084655,              0.0084655
                    158,                 1.0974,                 2.0425,                 1.4969,                0.50837,                0.55337,                0.56856,                0.38316,                 1.2942,                 1.8591,                 1.6764,              0.0084556,              0.0084556,              0.0084556
                    159,                 1.1022,                 2.0342,                 1.4994,                0.50872,                0.55128,                0.56854,                0.38347,                 1.2936,                 1.8591,                 1.6757,              0.0084457,              0.0084457,              0.0084457
                    160,                 1.1114,                 2.0424,                 1.5008,                0.52152,                 0.5532,                0.56839,                0.38319,                 1.2922,                 1.8563,                 1.6757,              0.0084358,              0.0084358,              0.0084358
                    161,                 1.1051,                 2.0373,                 1.5022,                0.50395,                 0.5583,                0.56677,                0.38205,                 1.2918,                 1.8537,                 1.6755,              0.0084259,              0.0084259,              0.0084259
                    162,                 1.1036,                 2.0221,                 1.4954,                0.59034,                0.51692,                0.57366,                0.38305,                 1.2927,                 1.8503,                 1.6756,               0.008416,               0.008416,               0.008416
                    163,                 1.1054,                 2.0344,                 1.5019,                0.63465,                 0.4982,                0.57316,                0.38228,                 1.2922,                 1.8508,                 1.6753,              0.0084061,              0.0084061,              0.0084061
                    164,                 1.1001,                 2.0115,                 1.4929,                 0.5227,                0.56496,                0.57628,                0.38255,                  1.291,                 1.8511,                 1.6742,              0.0083962,              0.0083962,              0.0083962
                    165,                 1.1014,                 2.0223,                 1.4963,                0.63472,                0.49647,                0.57429,                  0.381,                 1.2898,                 1.8513,                 1.6733,              0.0083863,              0.0083863,              0.0083863
                    166,                 1.0966,                  1.992,                 1.4958,                  0.635,                0.49657,                0.57408,                0.38164,                 1.2887,                 1.8503,                 1.6714,              0.0083764,              0.0083764,              0.0083764
                    167,                  1.095,                 1.9775,                 1.4904,                0.50272,                 0.5761,                0.57415,                0.38226,                 1.2892,                 1.8497,                 1.6711,              0.0083665,              0.0083665,              0.0083665
                    168,                  1.095,                 1.9888,                  1.494,                0.50256,                0.57623,                 0.5735,                0.38299,                 1.2882,                 1.8496,                 1.6698,              0.0083566,              0.0083566,              0.0083566
                    169,                 1.1031,                 2.0043,                  1.494,                0.48702,                0.57754,                0.57249,                0.38445,                  1.288,                 1.8478,                 1.6697,              0.0083467,              0.0083467,              0.0083467
                    170,                 1.0884,                 1.9757,                 1.4873,                0.48609,                0.57772,                0.58065,                0.39054,                 1.2898,                 1.8451,                 1.6697,              0.0083368,              0.0083368,              0.0083368
                    171,                 1.0895,                 1.9837,                 1.4836,                0.48495,                0.57767,                0.57972,                0.39239,                 1.2899,                  1.843,                 1.6699,              0.0083269,              0.0083269,              0.0083269
                    172,                 1.1034,                 2.0115,                 1.4967,                0.48511,                0.57763,                0.57916,                0.39018,                 1.2905,                 1.8426,                 1.6703,               0.008317,               0.008317,               0.008317
                    173,                 1.0967,                 1.9976,                 1.4917,                0.48565,                0.57778,                 0.5789,                 0.3895,                 1.2898,                 1.8411,                 1.6695,              0.0083071,              0.0083071,              0.0083071
                    174,                 1.0875,                 1.9683,                 1.4839,                0.45657,                0.57784,                0.57213,                0.38927,                 1.2882,                 1.8374,                 1.6668,              0.0082972,              0.0082972,              0.0082972
                    175,                 1.0829,                 1.9677,                 1.4854,                0.45436,                0.57811,                0.57339,                0.38968,                 1.2865,                 1.8366,                 1.6656,              0.0082873,              0.0082873,              0.0082873
                    176,                 1.0878,                 1.9673,                 1.4873,                0.46934,                0.57591,                0.58142,                0.39239,                  1.287,                 1.8333,                  1.666,              0.0082774,              0.0082774,              0.0082774
                    177,                 1.0871,                 1.9625,                 1.4816,                0.45466,                0.57621,                0.58285,                0.39354,                  1.286,                 1.8307,                 1.6655,              0.0082675,              0.0082675,              0.0082675
                    178,                 1.0928,                 1.9617,                 1.4825,                0.46801,                 0.5767,                0.58419,                0.39359,                 1.2854,                 1.8281,                 1.6651,              0.0082576,              0.0082576,              0.0082576
                    179,                  1.095,                 1.9459,                 1.4828,                0.46698,                0.57671,                0.58444,                0.39368,                 1.2853,                 1.8247,                 1.6648,              0.0082477,              0.0082477,              0.0082477
                    180,                 1.0911,                 1.9655,                 1.4852,                0.46851,                0.57212,                0.58106,                0.39229,                  1.284,                 1.8255,                 1.6636,              0.0082378,              0.0082378,              0.0082378
                    181,                 1.0907,                 1.9591,                 1.4837,                0.48292,                0.57131,                0.58178,                0.39186,                 1.2834,                 1.8213,                 1.6625,              0.0082279,              0.0082279,              0.0082279
                    182,                 1.0854,                 1.9491,                 1.4801,                0.48491,                0.56391,                0.58055,                0.39156,                 1.2812,                 1.8181,                 1.6609,               0.008218,               0.008218,               0.008218
                    183,                 1.0861,                 1.9429,                 1.4761,                0.50228,                0.55838,                0.58052,                0.39263,                 1.2809,                 1.8178,                 1.6605,              0.0082081,              0.0082081,              0.0082081
                    184,                 1.0834,                 1.9341,                  1.475,                0.48665,                0.55908,                0.58049,                0.39294,                  1.279,                 1.8171,                 1.6595,              0.0081982,              0.0081982,              0.0081982
                    185,                 1.0722,                 1.9375,                 1.4645,                0.50348,                 0.5585,                0.58403,                0.39704,                 1.2792,                 1.8147,                 1.6603,              0.0081883,              0.0081883,              0.0081883
                    186,                 1.0849,                 1.9306,                 1.4751,                0.52419,                0.55706,                0.58651,                0.39679,                 1.2753,                 1.8161,                 1.6554,              0.0081784,              0.0081784,              0.0081784
                    187,                 1.0833,                 1.9435,                 1.4744,                0.52901,                0.55582,                0.58624,                0.39707,                 1.2764,                 1.8129,                 1.6565,              0.0081685,              0.0081685,              0.0081685
                    188,                 1.0839,                 1.9408,                 1.4769,                 0.5308,                0.55561,                0.58677,                0.39797,                 1.2764,                 1.8123,                 1.6569,              0.0081586,              0.0081586,              0.0081586
                    189,                 1.0803,                 1.9303,                 1.4727,                0.50743,                0.56812,                0.58918,                0.39806,                 1.2765,                 1.8107,                 1.6569,              0.0081487,              0.0081487,              0.0081487
                    190,                 1.0758,                 1.9143,                 1.4657,                0.50753,                0.56818,                0.58916,                 0.4003,                 1.2768,                 1.8095,                 1.6578,              0.0081388,              0.0081388,              0.0081388
                    191,                   1.08,                 1.9073,                 1.4734,                0.51024,                0.57048,                0.58916,                0.39903,                 1.2773,                 1.8098,                 1.6582,              0.0081289,              0.0081289,              0.0081289
                    192,                  1.074,                 1.9109,                 1.4676,                0.51196,                0.57083,                0.58882,                0.39709,                 1.2767,                 1.8102,                 1.6582,               0.008119,               0.008119,               0.008119
                    193,                  1.081,                 1.9009,                 1.4731,                0.51663,                0.56846,                0.58257,                0.39422,                 1.2769,                 1.8064,                 1.6587,              0.0081091,              0.0081091,              0.0081091
                    194,                 1.0735,                 1.9067,                 1.4693,                0.53095,                0.55993,                0.57808,                0.39383,                 1.2759,                 1.8076,                 1.6581,              0.0080992,              0.0080992,              0.0080992
                    195,                 1.0807,                 1.9071,                 1.4706,                0.52009,                0.56688,                0.57946,                0.39384,                 1.2747,                  1.809,                 1.6574,              0.0080893,              0.0080893,              0.0080893
                    196,                 1.0771,                 1.9073,                 1.4724,                0.52104,                0.58219,                0.58541,                0.39597,                 1.2748,                 1.8077,                 1.6576,              0.0080794,              0.0080794,              0.0080794
                    197,                  1.088,                 1.9207,                  1.483,                 0.5284,                0.59508,                0.58468,                0.39663,                 1.2744,                 1.8058,                 1.6574,              0.0080695,              0.0080695,              0.0080695
                    198,                 1.0714,                 1.8898,                  1.464,                 0.5273,                0.58752,                0.58395,                0.39562,                 1.2754,                 1.8055,                 1.6584,              0.0080596,              0.0080596,              0.0080596
                    199,                 1.0732,                 1.9068,                 1.4679,                0.52911,                0.57195,                0.58366,                0.39555,                  1.272,                 1.8066,                 1.6541,              0.0080497,              0.0080497,              0.0080497
                    200,                 1.0758,                    1.9,                 1.4679,                0.52992,                0.57294,                0.58376,                0.39842,                 1.2717,                 1.8054,                  1.654,              0.0080398,              0.0080398,              0.0080398
                    201,                 1.0741,                 1.8873,                 1.4663,                0.52963,                0.57088,                0.58358,                0.39841,                 1.2702,                 1.8047,                 1.6535,              0.0080299,              0.0080299,              0.0080299
                    202,                 1.0699,                 1.8781,                 1.4613,                0.54545,                 0.5697,                0.58183,                 0.3989,                 1.2712,                 1.8038,                 1.6536,                0.00802,                0.00802,                0.00802
                    203,                 1.0609,                 1.8534,                 1.4596,                0.54682,                0.57055,                0.58157,                 0.3974,                 1.2709,                 1.8057,                 1.6526,              0.0080101,              0.0080101,              0.0080101
                    204,                 1.0793,                 1.9073,                 1.4718,                0.54804,                0.56962,                0.58211,                0.39764,                 1.2706,                 1.8068,                 1.6526,              0.0080002,              0.0080002,              0.0080002
                    205,                 1.0705,                 1.8804,                 1.4721,                0.55046,                0.56913,                0.58216,                0.39786,                 1.2709,                 1.8059,                 1.6535,              0.0079903,              0.0079903,              0.0079903
                    206,                 1.0699,                 1.8759,                 1.4619,                0.54955,                0.56826,                0.58149,                0.39831,                 1.2705,                 1.8075,                 1.6536,              0.0079804,              0.0079804,              0.0079804
                    207,                 1.0633,                 1.8653,                 1.4578,                 0.5318,                0.58403,                0.58624,                0.40019,                 1.2713,                 1.8061,                 1.6545,              0.0079705,              0.0079705,              0.0079705
                    208,                 1.0708,                 1.8623,                 1.4625,                0.52773,                0.59335,                0.58622,                0.39905,                 1.2736,                 1.8037,                  1.658,              0.0079606,              0.0079606,              0.0079606
                    209,                 1.0579,                 1.8697,                 1.4578,                0.52629,                0.59357,                0.58655,                0.39994,                 1.2755,                 1.8023,                 1.6592,              0.0079507,              0.0079507,              0.0079507
                    210,                 1.0712,                 1.8631,                  1.465,                0.52426,                0.59362,                0.58635,                0.40118,                 1.2753,                 1.8025,                   1.66,              0.0079408,              0.0079408,              0.0079408
                    211,                 1.0671,                 1.8519,                 1.4608,                0.51996,                0.59251,                0.58443,                0.40017,                 1.2746,                 1.8017,                 1.6591,              0.0079309,              0.0079309,              0.0079309
                    212,                  1.061,                 1.8559,                 1.4615,                 0.5329,                 0.5931,                  0.584,                0.39913,                 1.2775,                 1.8049,                 1.6613,               0.007921,               0.007921,               0.007921
                    213,                 1.0588,                 1.8367,                 1.4537,                0.53149,                0.60808,                0.58456,                0.39736,                  1.276,                 1.8051,                 1.6604,              0.0079111,              0.0079111,              0.0079111
                    214,                 1.0599,                 1.8498,                 1.4536,                0.52732,                0.60916,                0.58498,                0.39769,                 1.2744,                 1.8067,                 1.6595,              0.0079012,              0.0079012,              0.0079012
                    215,                 1.0582,                 1.8498,                 1.4515,                0.52619,                0.60904,                0.58379,                0.39753,                 1.2753,                 1.8068,                 1.6608,              0.0078913,              0.0078913,              0.0078913
                    216,                 1.0666,                  1.855,                 1.4608,                0.52257,                0.60428,                0.58384,                0.39822,                 1.2727,                 1.8055,                 1.6572,              0.0078814,              0.0078814,              0.0078814
                    217,                 1.0632,                 1.8388,                 1.4598,                0.52104,                0.60438,                0.58399,                0.39853,                 1.2746,                 1.8044,                 1.6597,              0.0078715,              0.0078715,              0.0078715
                    218,                 1.0663,                  1.843,                 1.4568,                0.53592,                0.60523,                0.58507,                0.39822,                 1.2751,                 1.8064,                 1.6596,              0.0078616,              0.0078616,              0.0078616
                    219,                 1.0612,                 1.8342,                 1.4532,                0.53678,                0.60574,                0.58495,                0.39859,                 1.2777,                 1.8055,                 1.6615,              0.0078517,              0.0078517,              0.0078517
                    220,                 1.0598,                 1.8249,                 1.4549,                0.54276,                0.60434,                0.58313,                0.39769,                 1.2781,                 1.8063,                 1.6608,              0.0078418,              0.0078418,              0.0078418
                    221,                 1.0568,                 1.8275,                 1.4531,                0.54373,                0.59885,                0.58223,                0.39721,                 1.2787,                  1.805,                 1.6606,              0.0078319,              0.0078319,              0.0078319
                    222,                 1.0555,                 1.8091,                 1.4508,                0.51638,                0.60268,                0.58271,                0.40063,                 1.2783,                 1.8056,                 1.6608,               0.007822,               0.007822,               0.007822
                    223,                 1.0585,                 1.8261,                 1.4545,                0.51258,                0.60315,                0.58028,                 0.3966,                 1.2783,                 1.8044,                 1.6616,              0.0078121,              0.0078121,              0.0078121
                    224,                 1.0585,                  1.815,                 1.4507,                0.51678,                 0.6027,                0.58138,                0.39627,                 1.2782,                 1.8048,                 1.6619,              0.0078022,              0.0078022,              0.0078022
                    225,                 1.0589,                 1.8091,                 1.4474,                0.51995,                0.59974,                0.58071,                0.39643,                 1.2796,                 1.8038,                 1.6634,              0.0077923,              0.0077923,              0.0077923
                    226,                 1.0588,                  1.808,                 1.4508,                0.51534,                0.60071,                0.58047,                0.39753,                 1.2814,                 1.8024,                 1.6647,              0.0077824,              0.0077824,              0.0077824
                    227,                 1.0535,                    1.8,                 1.4429,                0.50775,                0.60607,                 0.5711,                0.39851,                  1.275,                 1.8045,                 1.6578,              0.0077725,              0.0077725,              0.0077725
                    228,                 1.0507,                 1.8108,                 1.4464,                0.51513,                0.59901,                0.57254,                0.39862,                 1.2744,                  1.802,                 1.6576,              0.0077626,              0.0077626,              0.0077626
                    229,                 1.0536,                 1.8172,                 1.4447,                 0.5147,                 0.5977,                0.57219,                0.39685,                 1.2734,                 1.8011,                 1.6576,              0.0077527,              0.0077527,              0.0077527
                    230,                 1.0562,                 1.8063,                 1.4467,                0.51381,                0.59649,                0.57263,                0.39911,                 1.2724,                 1.7993,                  1.658,              0.0077428,              0.0077428,              0.0077428
                    231,                 1.0486,                  1.795,                 1.4437,                0.52033,                0.57803,                0.57496,                0.40013,                 1.2711,                 1.7987,                 1.6566,              0.0077329,              0.0077329,              0.0077329
                    232,                 1.0521,                 1.8123,                 1.4491,                0.51725,                0.59233,                0.57542,                0.40134,                 1.2687,                 1.7969,                 1.6541,               0.007723,               0.007723,               0.007723
                    233,                 1.0505,                 1.7952,                 1.4424,                0.51978,                0.58948,                0.57599,                0.40214,                 1.2673,                 1.7968,                 1.6534,              0.0077131,              0.0077131,              0.0077131
                    234,                 1.0532,                 1.7799,                 1.4449,                0.52158,                0.58902,                0.57592,                0.40092,                 1.2679,                 1.7973,                 1.6542,              0.0077032,              0.0077032,              0.0077032
                    235,                 1.0506,                 1.7956,                 1.4412,                0.52148,                0.59007,                0.57619,                0.40201,                 1.2671,                  1.797,                 1.6536,              0.0076933,              0.0076933,              0.0076933
                    236,                 1.0528,                 1.7894,                  1.442,                0.52443,                0.57345,                0.57693,                0.39962,                 1.2668,                 1.7979,                 1.6538,              0.0076834,              0.0076834,              0.0076834
                    237,                 1.0414,                 1.7689,                  1.436,                0.52461,                0.57236,                0.57667,                0.40009,                 1.2679,                 1.7968,                 1.6539,              0.0076735,              0.0076735,              0.0076735
                    238,                 1.0539,                 1.7885,                 1.4421,                0.52431,                0.57354,                0.57923,                 0.4016,                  1.268,                 1.7965,                 1.6534,              0.0076636,              0.0076636,              0.0076636
                    239,                 1.0481,                 1.7713,                 1.4376,                0.51468,                0.59506,                0.57932,                0.39993,                 1.2684,                 1.7961,                 1.6538,              0.0076537,              0.0076537,              0.0076537
                    240,                 1.0432,                 1.7728,                 1.4367,                0.49786,                0.59674,                0.57716,                0.39915,                 1.2682,                 1.7947,                 1.6536,              0.0076438,              0.0076438,              0.0076438
                    241,                 1.0376,                 1.7669,                 1.4316,                0.49696,                0.59714,                0.57946,                0.40106,                 1.2679,                 1.7944,                 1.6538,              0.0076339,              0.0076339,              0.0076339
                    242,                 1.0418,                 1.7821,                 1.4361,                 0.4875,                0.60309,                0.57935,                0.40103,                 1.2675,                 1.7932,                 1.6543,               0.007624,               0.007624,               0.007624
                    243,                 1.0488,                 1.7502,                 1.4394,                0.48739,                0.60307,                0.57917,                0.40125,                 1.2658,                 1.7938,                 1.6531,              0.0076141,              0.0076141,              0.0076141
                    244,                 1.0462,                 1.7593,                 1.4364,                0.46501,                0.59231,                0.57771,                0.40023,                 1.2679,                 1.7946,                 1.6558,              0.0076042,              0.0076042,              0.0076042
                    245,                 1.0428,                 1.7574,                 1.4381,                0.46557,                0.59682,                0.57022,                0.39472,                 1.2676,                 1.7951,                 1.6552,              0.0075943,              0.0075943,              0.0075943
                    246,                 1.0436,                 1.7685,                 1.4404,                0.46635,                0.59091,                0.57839,                0.39815,                 1.2665,                 1.7952,                 1.6538,              0.0075844,              0.0075844,              0.0075844
                    247,                 1.0481,                 1.7586,                  1.438,                0.51202,                0.56497,                0.57045,                0.39384,                 1.2664,                 1.7957,                 1.6536,              0.0075745,              0.0075745,              0.0075745
                    248,                 1.0346,                 1.7634,                 1.4334,                0.51313,                0.56215,                0.57121,                0.39513,                 1.2651,                 1.7944,                 1.6523,              0.0075646,              0.0075646,              0.0075646
                    249,                 1.0464,                 1.7645,                 1.4434,                0.49757,                0.56337,                0.57166,                0.39587,                 1.2634,                 1.7933,                 1.6507,              0.0075547,              0.0075547,              0.0075547
                    250,                 1.0371,                 1.7533,                   1.44,                0.48646,                0.59333,                0.57337,                0.39687,                 1.2627,                 1.7918,                 1.6495,              0.0075448,              0.0075448,              0.0075448
                    251,                 1.0366,                 1.7389,                 1.4338,                0.48563,                0.59458,                0.57555,                0.39889,                 1.2637,                 1.7899,                 1.6496,              0.0075349,              0.0075349,              0.0075349
                    252,                 1.0411,                 1.7536,                 1.4332,                 0.4905,                 0.6029,                0.57827,                0.39996,                 1.2633,                 1.7896,                 1.6501,               0.007525,               0.007525,               0.007525
                    253,                 1.0422,                 1.7593,                 1.4384,                0.49073,                0.60569,                0.57827,                 0.3992,                 1.2621,                 1.7894,                 1.6488,              0.0075151,              0.0075151,              0.0075151
                    254,                 1.0441,                 1.7478,                 1.4392,                0.48932,                0.59439,                0.57597,                0.39998,                 1.2632,                 1.7896,                 1.6502,              0.0075052,              0.0075052,              0.0075052
                    255,                  1.038,                 1.7451,                 1.4288,                0.48854,                0.59272,                0.58349,                0.40646,                 1.2602,                 1.7905,                 1.6476,              0.0074953,              0.0074953,              0.0074953
                    256,                  1.039,                 1.7437,                 1.4323,                0.49832,                0.60428,                0.59071,                0.41067,                 1.2606,                 1.7884,                 1.6482,              0.0074854,              0.0074854,              0.0074854
                    257,                 1.0363,                 1.7365,                 1.4287,                0.49547,                0.60476,                0.58867,                0.40646,                 1.2593,                 1.7872,                 1.6469,              0.0074755,              0.0074755,              0.0074755
                    258,                 1.0381,                 1.7239,                 1.4297,                0.49535,                 0.6049,                0.58763,                0.40679,                 1.2605,                 1.7888,                 1.6475,              0.0074656,              0.0074656,              0.0074656
                    259,                 1.0334,                 1.7329,                 1.4304,                0.49839,                 0.6019,                0.58987,                0.40971,                 1.2608,                  1.788,                 1.6471,              0.0074557,              0.0074557,              0.0074557
                    260,                 1.0327,                 1.7161,                 1.4303,                0.49758,                0.60366,                0.58482,                0.40613,                 1.2627,                 1.7861,                 1.6486,              0.0074458,              0.0074458,              0.0074458
                    261,                 1.0314,                 1.7346,                 1.4256,                0.51166,                0.60315,                0.58466,                0.40726,                 1.2626,                 1.7859,                 1.6486,              0.0074359,              0.0074359,              0.0074359
                    262,                 1.0321,                  1.733,                  1.429,                0.51155,                0.60329,                0.59098,                0.41165,                 1.2631,                 1.7852,                 1.6499,               0.007426,               0.007426,               0.007426
                    263,                 1.0342,                 1.7304,                 1.4322,                 0.5105,                0.60344,                0.59126,                  0.411,                  1.263,                  1.785,                 1.6492,              0.0074161,              0.0074161,              0.0074161
                    264,                 1.0365,                 1.7242,                 1.4289,                0.56175,                0.55265,                 0.5867,                0.41024,                 1.2634,                 1.7838,                 1.6508,              0.0074062,              0.0074062,              0.0074062
                    265,                 1.0357,                 1.7243,                 1.4289,                0.56284,                0.55321,                0.58769,                0.41051,                 1.2629,                 1.7856,                 1.6496,              0.0073963,              0.0073963,              0.0073963
                    266,                 1.0393,                 1.7159,                 1.4309,                0.56325,                0.55413,                0.58724,                0.40958,                 1.2624,                 1.7852,                 1.6499,              0.0073864,              0.0073864,              0.0073864
                    267,                 1.0324,                  1.724,                 1.4266,                0.56834,                0.56012,                0.59011,                 0.4107,                 1.2629,                 1.7839,                 1.6503,              0.0073765,              0.0073765,              0.0073765
                    268,                 1.0249,                 1.6934,                 1.4214,                0.56877,                0.56041,                0.59213,                0.41121,                 1.2615,                 1.7838,                 1.6497,              0.0073666,              0.0073666,              0.0073666
                    269,                 1.0184,                 1.7111,                 1.4211,                 0.5547,                0.56002,                 0.5922,                0.41192,                 1.2611,                 1.7821,                 1.6493,              0.0073567,              0.0073567,              0.0073567
                    270,                 1.0234,                 1.6877,                 1.4163,                0.55289,                0.56216,                0.59498,                0.41431,                 1.2618,                  1.781,                 1.6488,              0.0073468,              0.0073468,              0.0073468
                    271,                 1.0301,                 1.7067,                 1.4248,                0.55116,                0.56561,                0.59283,                0.41304,                  1.261,                 1.7791,                 1.6475,              0.0073369,              0.0073369,              0.0073369
                    272,                 1.0278,                 1.7058,                 1.4231,                0.55233,                0.56453,                0.59292,                 0.4124,                 1.2591,                 1.7784,                 1.6459,               0.007327,               0.007327,               0.007327
                    273,                 1.0253,                 1.6841,                 1.4212,                0.55154,                0.56438,                0.59301,                0.41233,                 1.2563,                 1.7804,                 1.6447,              0.0073171,              0.0073171,              0.0073171
                    274,                 1.0237,                 1.7044,                 1.4237,                0.55131,                0.55975,                0.59277,                0.41133,                 1.2552,                 1.7805,                 1.6451,              0.0073072,              0.0073072,              0.0073072
                    275,                 1.0296,                 1.7068,                 1.4267,                0.56135,                0.56658,                0.59585,                0.41359,                 1.2557,                 1.7799,                 1.6456,              0.0072973,              0.0072973,              0.0072973
                    276,                 1.0255,                 1.6964,                 1.4219,                 0.5614,                 0.5668,                0.60312,                0.41799,                 1.2551,                 1.7781,                 1.6455,              0.0072874,              0.0072874,              0.0072874
                    277,                 1.0224,                 1.6988,                  1.418,                0.56347,                0.56655,                 0.6042,                0.41808,                 1.2535,                 1.7786,                 1.6449,              0.0072775,              0.0072775,              0.0072775
                    278,                 1.0259,                 1.6986,                 1.4212,                0.56345,                0.58092,                 0.6041,                0.41951,                 1.2517,                 1.7765,                 1.6443,              0.0072676,              0.0072676,              0.0072676
                    279,                  1.024,                  1.686,                 1.4168,                 0.5643,                0.58086,                0.60338,                0.41914,                 1.2512,                  1.774,                 1.6445,              0.0072577,              0.0072577,              0.0072577
                    280,                 1.0225,                 1.6909,                 1.4224,                0.55677,                0.58131,                0.60434,                0.42009,                 1.2508,                 1.7745,                 1.6444,              0.0072478,              0.0072478,              0.0072478
                    281,                 1.0217,                 1.6843,                 1.4181,                 0.5502,                 0.5819,                0.60433,                0.41996,                 1.2496,                 1.7758,                 1.6434,              0.0072379,              0.0072379,              0.0072379
                    282,                 1.0204,                 1.6713,                 1.4177,                0.53146,                0.59705,                 0.6044,                 0.4188,                 1.2482,                 1.7776,                 1.6422,               0.007228,               0.007228,               0.007228
                    283,                 1.0251,                 1.7074,                 1.4211,                0.52834,                0.59757,                 0.6045,                0.42037,                  1.247,                   1.78,                 1.6413,              0.0072181,              0.0072181,              0.0072181
                    284,                 1.0234,                 1.6803,                 1.4183,                0.52898,                0.59766,                0.60538,                0.41985,                 1.2467,                 1.7796,                 1.6412,              0.0072082,              0.0072082,              0.0072082
                    285,                 1.0255,                 1.6729,                 1.4183,                  0.522,                0.59199,                0.60302,                0.41945,                 1.2464,                 1.7817,                 1.6407,              0.0071983,              0.0071983,              0.0071983
                    286,                 1.0236,                 1.6876,                 1.4162,                0.52212,                0.59219,                0.60269,                0.42138,                 1.2478,                 1.7814,                 1.6419,              0.0071884,              0.0071884,              0.0071884
                    287,                 1.0212,                 1.6591,                 1.4138,                0.52471,                0.59504,                0.60361,                0.42227,                 1.2479,                 1.7812,                 1.6401,              0.0071785,              0.0071785,              0.0071785
                    288,                 1.0188,                 1.6515,                 1.4139,                0.52567,                0.59455,                0.60263,                0.42235,                 1.2481,                 1.7848,                 1.6406,              0.0071686,              0.0071686,              0.0071686
                    289,                 1.0192,                 1.6629,                 1.4126,                0.52399,                0.59209,                0.60225,                0.42235,                 1.2492,                 1.7816,                 1.6411,              0.0071587,              0.0071587,              0.0071587
                    290,                 1.0187,                 1.6559,                 1.4143,                0.51735,                0.58983,                0.60147,                0.42244,                 1.2511,                 1.7851,                 1.6445,              0.0071488,              0.0071488,              0.0071488
                    291,                 1.0167,                 1.6732,                 1.4134,                0.51455,                0.59917,                0.60194,                0.42194,                 1.2511,                 1.7855,                 1.6443,              0.0071389,              0.0071389,              0.0071389
                    292,                 1.0239,                 1.6749,                 1.4199,                0.51439,                0.60018,                0.60141,                0.42107,                 1.2521,                  1.787,                 1.6444,               0.007129,               0.007129,               0.007129
                    293,                 1.0154,                 1.6478,                 1.4134,                0.51265,                0.60194,                0.60211,                0.42232,                 1.2521,                 1.7851,                 1.6441,              0.0071191,              0.0071191,              0.0071191
                    294,                 1.0193,                 1.6694,                 1.4147,                0.51262,                0.60218,                0.60223,                0.42257,                 1.2519,                 1.7867,                 1.6439,              0.0071092,              0.0071092,              0.0071092
                    295,                 1.0161,                 1.6501,                 1.4123,                 0.5116,                0.60236,                  0.602,                 0.4222,                 1.2509,                 1.7887,                 1.6429,              0.0070993,              0.0070993,              0.0070993
                    296,                 1.0145,                 1.6413,                 1.4103,                0.51255,                0.60677,                0.60328,                0.42458,                 1.2487,                 1.7876,                 1.6397,              0.0070894,              0.0070894,              0.0070894
                    297,                 1.0204,                 1.6568,                 1.4151,                0.49056,                0.61001,                 0.6045,                0.42629,                 1.2488,                 1.7878,                 1.6392,              0.0070795,              0.0070795,              0.0070795
